H_L0.1_weight,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L3_covariance,HH_L3_pcc,HH_L1_std,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_std,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_std,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L3_variance,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L1_pcc,HpHp_L0.1_radius,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc,type
0.41987634,0.5695612,0.2140274,0.13139161,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266494,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4
0.7345069,0.7735102,0.24379063,0.12171078,0.38159412,0.46982324,3.84E-05,1.10E-09,0.34851477,0.4641461,0.0057899808,2.85E-05,0.38961926,0.4486558,0.0066009127,4.19E-05,0.43765217,0.46403483,4.26E-22,2.07E-22,0.5982504,6.72E-10,0.68592465,7.56E-06,2.97E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.7175412,0.7146294,0.24352595,0.12182716,0.38159412,0.46982324,4.62E-07,1.59E-13,0.34851477,0.4641461,0.0037415447,1.19E-05,0.38961926,0.4486558,0.0061936053,3.69E-05,0.43765217,0.46403483,2.34E-22,2.33E-22,0.58468336,5.10E-09,0.6330157,1.00E-05,3.94E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.38017642,0.19937867,0.005503951,0.00010810937,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266554,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,3
0.23352702,0.047082454,0.0063584796,0.00010343428,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826655,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,3
0.00012308615,0.000581348,0.017534647,0.011148094,0.38159412,0.46983182,0.0032350123,0.00016149654,0.3485157,0.47255462,0.009369376,0.0015385468,0.38970646,0.53829974,0.1699517,0.074945584,0.4405626,0.47376522,3.02E-20,2.99E-17,0.00011437433,2.55E-16,0.00026943377,7.12E-09,2.17E-16,0.43570697,2.03E-18,0.4486267,0.0004186606,1.72E-09,0.017626109,3.01E-18,0.58125275,0.47003502,0
0.7118686,0.77187514,0.25008973,0.12752454,0.38159412,0.46982324,0.0011279174,9.48E-07,0.34851477,0.4641461,0.008338172,5.91E-05,0.38961926,0.4486558,0.006813865,4.46E-05,0.43765217,0.46403483,1.39E-22,1.29E-22,0.57750154,5.02E-10,0.68550915,7.32E-06,2.88E-05,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1
0.7234491,0.85422504,0.2438979,0.1216637,0.38159412,0.46982324,1.39E-07,1.43E-14,0.34851477,0.4641461,0.003330271,9.44E-06,0.38961926,0.4486558,0.0062030638,3.70E-05,0.43765217,0.46403483,2.08E-22,1.80E-22,0.58637327,1.38E-11,0.75782764,4.63E-06,1.82E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.006969706,0.001506673,0.059496384,0.079045705,0.36629817,0.4259458,0.336865,0.1784527,0.32720023,0.40437254,0.33785006,0.20979786,0.36243275,0.37818488,0.3194761,0.21439205,0.44378704,0.4706283,9.23E-18,1.08E-17,0.008393735,2.37E-17,0.0015038437,0.00036552545,0.0014356582,0.5477895,0.18865685,0.5580023,0.00030023066,0.38298798,0.20111941,0.19747226,0.663967,0.57515323,0
0.74485886,0.7921224,0.007087756,9.58E-05,0.38159412,0.46982324,6.96E-07,3.61E-13,0.34851477,0.4641461,0.00019408335,3.20E-08,0.38961926,0.4486558,0.0002511432,6.06E-08,0.43765217,0.46403483,2.08E-22,2.04E-22,0.61997753,9.88E-10,0.7200561,7.51E-06,2.96E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3
0.0008034153,0.0014921394,0.00776486,0.000732546,0.38159412,0.46982324,7.60E-06,0.00027418643,0.34851477,0.46417168,0.020330014,0.00070181064,0.38968816,0.50059855,0.029765252,0.0010993888,0.437875,0.50658625,4.28E-22,2.72E-19,0.00078428624,5.57E-18,0.001584569,8.55E-10,6.29E-18,0.43570697,0.00051040895,0.4486267,0.0014170288,3.92E-07,0.03850393,0.0005524797,0.58125275,0.4700334,0
0.0007147122,0.0027261404,0.052122552,0.07474734,0.38159412,0.46982324,7.36E-06,4.05E-11,0.34851477,0.4641461,0.1914395,0.21032125,0.3911501,0.45527747,0.34876296,0.29998413,0.43316102,0.46036187,0,6.04E-23,8.94E-05,2.45E-16,0.0021028807,6.12E-10,6.32E-17,0.43570697,0,0.4486267,0,0,0.009219858,0,0.58125275,0.47003502,0
0.34237736,0.33932644,0.18440096,0.13427186,0.38159412,0.46982324,0.00034554774,8.90E-08,0.34851477,0.4641461,0.015359643,0.00020069903,0.38961926,0.4486558,0.017688893,0.00030068264,0.43765217,0.46403483,8.39E-22,1.82E-21,0.21453252,4.97E-08,0.22765988,3.16E-05,0.00012439761,0.43570697,8.13E-16,0.4486267,0.78883034,1.39E-07,0.3503546,1.88E-14,0.58125275,0.47003502,5
0.43138036,0.5940511,0.21461388,0.13126947,0.38159412,0.46982324,3.72E-06,1.03E-11,0.34851477,0.4641461,0.0072398647,4.46E-05,0.38961926,0.4486558,0.012267888,0.00014462609,0.43765217,0.46403483,5.26E-22,6.97E-22,0.3096144,3.76E-15,0.46376625,3.12E-06,1.23E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.72486764,0.9715157,0.2442753,0.12149546,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.982665,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4
0.40771282,0.24489069,0.20827152,0.1397712,0.38159412,0.46982324,0.020439528,0.00031124163,0.34851477,0.4641461,0.04222699,0.0015169221,0.38961926,0.4486558,0.032528184,0.0010167793,0.43765217,0.46403483,5.92E-22,1.51E-21,0.2784755,6.34E-06,0.18141942,6.61E-05,0.00026019724,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1
0.26345477,0.3540951,1.50E-05,1.46E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266315,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.00092371803,0.0014890047,0.008301108,0.00097352517,0.38159412,0.46982324,0.0035975375,0.00013341117,0.34851477,0.4641311,0.035675593,0.0012525965,0.38968274,0.47542784,0.034467906,0.0042524873,0.43794096,0.48365846,3.60E-17,3.59E-17,0.0009199401,2.28E-17,0.0015562321,4.79E-05,0.00018830442,0.43570697,0.00045918734,0.4486267,0.0013364061,0.0072059673,0.04021716,0.0036583636,0.58164114,0.6307123,0
0.0012254519,0.0015591576,0.008033131,0.0008048511,0.38159412,0.46982276,0.0011598744,0.00031860606,0.34851465,0.46209604,0.028833607,0.0008821686,0.38968858,0.48819727,0.031103518,0.0011587607,0.43797767,0.52368444,7.71E-19,2.34E-18,0.0013005553,5.90E-18,0.0016693283,7.91E-10,6.84E-18,0.43570697,0.00017038379,0.4486267,0.0014446555,0.00023673987,0.03931448,0.00049712625,0.5812527,0.46882564,0
0.002792821,0.0007665086,0.040942114,0.043747846,0.33533207,0.35452792,0.28947872,0.28007185,0.300194,0.34450752,0.29074186,0.32144728,0.33471766,0.32124588,0.2649144,0.30295798,0.41372508,0.43911937,1.09E-16,1.16E-16,0.0029477368,1.28E-16,0.0006038735,3.24E-09,2.88E-16,0.57216674,0.11881036,0.58114177,0.00030025112,0.33424544,0.16343378,0.12435085,0.639711,0.5973295,0
0.43368834,0.2934151,0.005593682,0.00010792464,0.38159412,0.46982324,2.15E-05,3.44E-10,0.34851477,0.4641461,0.00062774227,3.35E-07,0.38961926,0.4486558,0.00076991017,5.70E-07,0.43765217,0.46403483,3.38E-22,6.65E-22,0.30328926,1.22E-06,0.2095103,4.90E-05,0.00019266111,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3
0.7195076,0.8902573,0.0074785445,8.97E-05,0.38159412,0.46982324,5.15E-08,1.98E-15,0.34851477,0.4641461,0.0001146167,1.12E-08,0.38961926,0.4486558,0.00023177435,5.16E-08,0.43765217,0.46403483,2.33E-23,2.61E-23,0.7884563,3.26E-12,0.85405,3.66E-06,1.44E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3
0.24892396,0.3488587,1.53E-05,1.55E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826631,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.71446997,0.723576,0.24389382,0.12166513,0.38159412,0.46982324,9.05E-08,6.11E-15,0.34851477,0.4641461,0.0031892136,8.65E-06,0.38961926,0.4486558,0.0060548456,3.52E-05,0.43765217,0.46403483,8.88E-23,1.36E-22,0.5880478,3.70E-09,0.6419073,9.57E-06,3.76E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.42641532,0.16037452,0.21624221,0.13090965,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266476,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4
0.00066780514,0.0007617121,0.02905253,0.005373484,0.38159412,0.46982324,0.04379375,0.0014288289,0.34851477,0.4641461,0.078915864,0.0052979966,0.38961926,0.4486558,0.09097826,0.007953941,0.43765235,0.46423867,2.69E-18,3.97E-18,0.0006306134,4.88E-17,0.0004786085,5.16E-09,1.53E-15,0.43570697,2.52E-05,0.4486267,0.00035022027,0.0044787903,0.030963186,1.94E-05,0.58125275,0.47003502,0
0.3490577,0.30402434,0.18414952,0.13426703,0.38159412,0.46982324,0.00031930907,7.60E-08,0.34851477,0.4641461,0.013148763,0.00014707974,0.38961926,0.4486558,0.017512072,0.00029470137,0.43765217,0.46403483,3.11E-21,3.25E-21,0.2174908,3.82E-07,0.20369305,4.34E-05,0.00017073682,0.43570697,2.55E-15,0.4486267,0.70579475,1.29E-07,0.3503546,1.62E-14,0.58125275,0.47003502,5
0.0009465068,0.0014861886,0.008116452,0.00083618023,0.38159412,0.46982324,0.00080917194,4.88E-07,0.34851477,0.4641461,0.011722292,0.00012628028,0.38961348,0.42164966,0.010571414,0.0001563099,0.43766114,0.47597578,8.52E-26,5.89E-20,0.00013822153,2.28E-17,0.0003549316,5.20E-09,4.90E-17,0.43570697,0.00013626626,0.42162228,0.0012305473,0.010531598,0.028337058,0.00015627954,0.5812601,0.48184216,0
0.7149349,0.8862298,0.2440272,0.121606305,0.38159412,0.46982324,9.37E-07,6.55E-13,0.34851477,0.4641461,0.004081902,1.42E-05,0.38961926,0.4486558,0.006430173,3.97E-05,0.43765217,0.46403483,6.11E-23,8.46E-23,0.5826548,1.42E-12,0.7866419,3.55E-06,1.40E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.25498477,0.3601851,1.60E-05,1.63E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826633,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.00026013138,0.000541955,0.019228693,0.01291468,0.38159412,0.46982324,9.84E-10,1.37E-07,0.34851477,0.4641461,0.0023449052,0.0009833545,0.38961983,0.4515473,0.19057588,0.09701809,0.44208393,0.47562218,0,8.08E-29,1.20E-05,1.34E-16,0.0002376179,8.35E-09,4.52E-16,0.43570697,1.28E-18,0.4486267,0.0003591844,1.40E-09,0.017626109,3.42E-18,0.58125275,0.47003502,0
0.42581892,0.6043533,0.21299586,0.13160601,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266506,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4
0.4536956,0.3912204,0.21266733,0.13167278,0.38159412,0.46982324,0.00010446251,8.13E-09,0.34851477,0.4641461,0.010194882,8.84E-05,0.38961926,0.4486558,0.013721512,0.00018093019,0.43765217,0.46403483,1.74E-21,1.81E-21,0.31727633,1.91E-07,0.3026638,2.83E-05,0.000111335445,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.0011293788,0.001618559,0.008484534,0.0008312613,0.38159412,0.46980074,0.023979511,0.00042848184,0.34851173,0.44843623,0.03815806,0.00137165,0.3896989,0.48112443,0.031602196,0.001183149,0.43776146,0.48374176,2.47E-21,1.46E-18,0.0011182647,1.41E-17,0.0017334517,7.58E-10,1.61E-17,0.4358644,0.0004809531,0.4686556,0.0015633409,0.0053457473,0.040051192,0.00048091952,0.58128494,0.5196431,0
0.35586557,0.25186008,0.20995647,0.13953727,0.38159412,0.46982324,0.0018561558,2.57E-06,0.34851477,0.4641461,0.034561813,0.0010161927,0.38961926,0.4486558,0.03115777,0.00093291013,0.43765217,0.46403483,6.80E-22,1.92E-21,0.2516752,4.24E-06,0.18806311,6.07E-05,0.00023869849,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1
0.00045222597,0.00053581217,0.015746625,0.0063314,0.38159412,0.46982324,0,7.23E-19,0.34851477,0.4641461,7.19E-07,4.42E-13,0.38961926,0.4486558,0.007595985,5.54E-05,0.43765184,0.45265985,0,3.86E-31,6.75E-06,8.84E-21,6.55E-05,2.67E-08,1.98E-16,0.43570697,4.77E-13,0.4486267,0.00022712832,0.0075673764,0.033654813,5.54E-05,0.58125246,0.45878753,0
0.42079973,0.6019378,0.21184602,0.13183339,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826651,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4
0.6843073,0.2708665,0.24882601,0.128093,0.38159412,0.46982324,1.11E-08,9.25E-17,0.34851477,0.4641461,0.0026395547,5.93E-06,0.38961926,0.4486558,0.006103297,3.58E-05,0.43765217,0.46403483,2.03E-22,2.42E-16,0.5530042,4.27E-05,0.239334,6.50E-05,0.0002556439,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1
0.42578173,0.6027775,0.21238764,0.13172735,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826651,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4
0.22366905,0.31176358,7.45E-05,3.64E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266315,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.39479482,0.31891537,0.005432302,0.000108231994,0.38159412,0.46982324,9.79E-08,7.14E-15,0.34851477,0.4641461,0.0004087473,1.42E-07,0.38961926,0.4486558,0.0007092223,4.83E-07,0.43765217,0.46403483,6.32E-22,2.43E-20,0.23534028,5.15E-07,0.2209613,4.16E-05,0.00016345194,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3
0.3562425,0.36745957,0.2143399,0.13882256,0.38159412,0.46982324,0.101839125,0.0077265445,0.34851477,0.4641461,0.039092813,0.0013001004,0.38961926,0.4486558,0.02837751,0.000773848,0.43765217,0.46403483,2.59E-20,2.84E-20,0.25996944,2.69E-08,0.28002882,2.46E-05,9.70E-05,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1
0.003699632,0.0038987512,0.044021606,0.06819767,0.41338238,0.71547174,0.06269264,0.60477686,0.381566,0.718028,0.2657894,0.5357515,0.3855766,0.44078302,0.34099585,0.3283782,0.42315075,0.4525614,8.91E-17,9.43E-17,0.0018928221,5.55E-17,0.0028110964,3.52E-10,5.20E-13,0.7093253,0.7587552,0.7133635,0.00045034505,0.0631602,0.44124794,0.7941579,0.66060954,0.72425044,0
0.36460638,0.46517304,0.0058737183,0.00010696374,0.38159412,0.46982324,0.000556626,2.31E-07,0.34851477,0.4641461,0.0011558847,1.14E-06,0.38961926,0.4486558,0.00083889114,6.76E-07,0.43765217,0.46403483,1.53E-19,1.55E-19,0.21558589,5.89E-11,0.34892014,1.05E-05,4.14E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3
0.0011395134,0.0015254623,0.008408706,0.0008967735,0.38158908,0.45403296,0.06405424,0.0030616054,0.34847993,0.44867516,0.04299474,0.0016971908,0.39005026,0.5985032,0.03308441,0.0017310716,0.43806618,0.51462996,2.84E-18,3.75E-18,0.0011847985,1.27E-17,0.0016062356,9.85E-06,3.87E-05,0.4026534,0.0038834189,0.4738141,0.0013323268,0.058536552,0.0455105,0.0039999424,0.5816228,0.49414396,0
0.39495584,0.111102305,0.21950525,0.13011973,0.38159412,0.46982324,4.74E-05,1.67E-09,0.34851477,0.4641461,0.010940761,0.000101830556,0.38961926,0.4486558,0.014951327,0.00021481595,0.43765217,0.46403483,6.37E-22,4.56E-10,0.28881502,0.00032759242,0.08871834,0.00020138934,0.00079208205,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.7414759,0.5287235,0.0070757293,9.59E-05,0.38159412,0.46982324,6.91E-07,3.56E-13,0.34851477,0.4641461,0.00020657384,3.63E-08,0.38961926,0.4486558,0.00023486765,5.30E-08,0.43765217,0.46403483,2.08E-22,1.78E-22,0.61821735,8.76E-07,0.47983837,2.22E-05,8.74E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3
0.71261907,0.56772107,0.25025037,0.12745093,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266613,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,1
1.97E-08,1.04E-05,0.022661425,0,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,2.47E-08,9.62E-22,1.41E-05,8.97E-08,2.53E-15,0.43570697,0,0.4486267,4.89E-05,0,0.021276595,0,0.58125275,0.47003502,0
0.41790572,0.23273924,0.00572746,0.000107555345,0.38159412,0.46982324,2.02E-08,3.04E-16,0.34851477,0.4641461,0.00039260116,1.31E-07,0.38961926,0.4486558,0.000724385,5.04E-07,0.43765217,0.46403483,3.41E-21,5.11E-21,0.30418155,6.76E-06,0.17015587,7.16E-05,0.00028167508,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3
0.39069447,0.42671612,0.21542068,0.13862637,0.38159412,0.46982324,0.0009090699,6.16E-07,0.34851477,0.4641461,0.026024442,0.0005761637,0.38961926,0.4486558,0.02781171,0.00074329716,0.43765217,0.46403483,1.83E-21,2.03E-21,0.2876924,4.53E-10,0.32681137,1.42E-05,5.58E-05,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1
0.25668302,0.3487578,1.50E-05,1.46E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826631,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.37915474,0.4093702,0.18401003,0.13426524,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826671,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,5
0.70763934,0.56950027,0.25068277,0.1272529,0.38159412,0.46982324,3.55E-05,9.39E-10,0.34851477,0.4641461,0.005884311,2.95E-05,0.38961926,0.4486558,0.0067729717,4.41E-05,0.43765217,0.46403483,1.23E-22,1.89E-22,0.58319855,2.27E-07,0.50697476,1.83E-05,7.19E-05,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1
0.45349073,0.48318285,0.21316883,0.13157253,0.38159412,0.46982324,0.00093897415,6.57E-07,0.34851477,0.4641461,0.012278414,0.00012825301,0.38961926,0.4486558,0.0145756025,0.00020415503,0.43765217,0.46403483,7.05E-22,1.73E-21,0.32352173,1.80E-09,0.3747128,1.44E-05,5.65E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.35856804,0.27401072,0.18382415,0.13426009,0.38159412,0.46982324,0.0004535116,1.53E-07,0.34851477,0.4641461,0.014573004,0.000180668,0.38961926,0.4486558,0.018111847,0.00031523366,0.43765217,0.46403483,7.87E-22,7.76E-22,0.21865925,1.59E-06,0.18326579,5.56E-05,0.00021890058,0.43570697,1.16E-16,0.4486267,0.6349888,1.30E-07,0.3503546,1.63E-14,0.58125275,0.47003502,5
0.32751495,0.105096534,0.18127124,0.13419876,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266697,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,5
0.21671097,0.28462914,7.33E-05,3.72E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266304,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.2507462,0.19919562,1.67E-05,1.70E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826629,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.22128443,0.16445248,7.65E-05,4.05E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266286,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.48662883,0.24859907,0.21529453,0.13111964,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266476,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4
