H_L0.1_weight,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L3_covariance,HH_L3_pcc,HH_L1_std,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_std,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_std,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L3_variance,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L1_pcc,HpHp_L0.1_radius,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc,type
0.4326322,0.5203582,0.21288557,0.1316293,0.38159412,0.46982324,0.00034336487,8.78E-08,0.34851477,0.4641461,0.010774807,9.88E-05,0.38961926,0.4486558,0.013828089,0.00018375173,0.43765217,0.46403483,1.59E-21,1.20E-21,0.30735245,7.56E-11,0.40298948,9.68E-06,3.81E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.43657315,0.51210225,0.212468,0.13171381,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826649,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4
0.20324843,0.06678608,8.54E-05,4.61E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266286,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.0008898012,0.0015580725,0.007858215,0.0007453215,0.38159412,0.46982324,3.58E-06,3.43E-07,0.34851477,0.4641038,0.007131662,0.00010253178,0.38962558,0.48325107,0.009992253,0.00015009464,0.4376746,0.49536115,9.66E-31,1.21E-21,0.00012999834,4.33E-17,0.0003597038,5.13E-09,5.10E-17,0.43566245,0.000110639776,0.48321968,0.0012470925,0.009954618,0.028065613,0.00015006548,0.5812711,0.5010103,0
0.31548283,0.39296472,0.18368159,0.13425785,0.38159412,0.46982324,0.0003481657,9.03E-08,0.34851477,0.4641461,0.013283131,0.00015010111,0.38961926,0.4486558,0.01682779,0.00027212047,0.43765217,0.46403483,7.04E-20,3.37E-20,0.19101694,8.45E-10,0.262605,1.80E-05,7.09E-05,0.43570697,2.67E-15,0.4486267,0.9099646,9.24E-08,0.3503546,8.26E-15,0.58125275,0.47003502,5
0.7449396,0.73735434,0.008087509,7.85E-05,0.38159412,0.46982324,0.00081094145,4.90E-07,0.34851477,0.4641461,0.00031017914,8.18E-08,0.38961926,0.4486558,0.0002722546,7.12E-08,0.43765217,0.46403483,6.34E-23,1.05E-22,0.71586794,4.05E-09,0.76187736,8.30E-06,3.26E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3
0.27010864,0.05019815,0.22156,0.12958266,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266476,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4
0.74275064,0.7955963,0.0070852805,9.58E-05,0.38159412,0.46982324,3.43E-07,8.77E-14,0.34851477,0.4641461,0.00018100259,2.79E-08,0.38961926,0.4486558,0.00024883298,5.95E-08,0.43765217,0.46403483,9.42E-23,1.36E-22,0.6168684,8.60E-10,0.72296137,7.38E-06,2.90E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3
0.2542278,0.35956618,1.56E-05,1.58E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826632,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.8853643,0.9146048,0.008145088,7.70E-05,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266566,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,3
0.000892104,0.0016835645,0.012367465,0.0065748426,0.38159412,0.46982324,8.19E-05,2.54E-06,0.34851477,0.4639681,0.02523201,0.00076900487,0.38966095,0.47536075,0.07572187,0.099289805,0.44194332,0.4910178,6.87E-25,8.07E-19,0.0008291045,1.80E-10,0.0015674324,0.0015034428,0.0058981464,0.43570697,0.00047826365,0.4487141,0.001399683,0.039203156,0.061528236,0.090615705,0.5900418,0.6043308,0
0.4467399,0.4473687,0.21238264,0.13173054,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826649,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4
0.69967234,0.4570269,0.25090462,0.12715136,0.38159412,0.46982324,1.26E-07,1.17E-14,0.34851477,0.4641461,0.0033424352,9.50E-06,0.38961926,0.4486558,0.006271127,3.78E-05,0.43765217,0.46403483,4.84E-23,8.49E-23,0.57788455,2.20E-06,0.40720448,2.85E-05,0.00011219805,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1
0.40808386,0.5940318,0.21319127,0.13156824,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.982665,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4
0.004502809,0.0026604657,0.0399131,0.05566422,0.33602273,0.3787186,0.35620815,0.2982434,0.298624,0.36552247,0.35327667,0.34256503,0.3539499,0.38183987,0.3386076,0.3323556,0.41611236,0.44700378,1.16E-17,1.32E-17,0.0036948726,1.97E-17,0.0016046457,9.22E-10,7.39E-17,0.58040303,0.29935965,0.58820075,0.00030023296,0.52512723,0.19695243,0.31332016,0.7392976,0.6040212,0
0.2546457,0.3581239,1.53E-05,1.52E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826632,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.0007329834,0.0015581563,0.013089398,0.008206232,0.38159412,0.46982324,1.09E-06,3.02E-08,0.34851477,0.4641461,0.006703335,8.70E-05,0.38962194,0.46573123,0.0100558,0.00015113332,0.43765944,0.47407815,1.45E-31,1.40E-22,0.00012233807,4.61E-17,0.00036826433,5.02E-09,1.09E-13,0.43570697,9.39E-05,0.46570098,0.0012767718,0.010017927,0.028221369,0.00015110396,0.58125865,0.4799658,0
0.4409812,0.543767,0.21329021,0.13154791,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266494,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4
0.0009563287,0.0015953861,0.020389132,0.042252045,0.38159412,0.46982324,3.29E-05,2.05E-07,0.34851477,0.4641444,0.022624815,0.0006293696,0.38960025,0.43376237,0.23036037,0.05821733,0.4426289,0.48336095,1.10E-17,1.09E-17,0.0009119097,7.84E-18,0.0016865511,7.78E-10,6.32E-18,0.43570697,0.0002857879,0.44924888,0.0013079845,0.04326158,0.06787445,0.1111783,0.5949957,0.6418295,0
0.42769805,0.36696038,0.21414824,0.1313649,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826648,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4
0.3326741,0.43359223,0.20205247,0.14043969,0.38159412,0.46982324,0.013500932,0.00013579491,0.34851477,0.4641461,0.032168195,0.00088031153,0.38961926,0.4486558,0.027917609,0.00074896845,0.43765217,0.46403483,5.58E-20,1.66E-19,0.14736505,2.17E-10,0.31146315,1.29E-05,5.09E-05,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1
0.7529086,0.92740554,0.24491271,0.121210665,0.38159412,0.46982324,1.69E-06,2.12E-12,0.34851477,0.4641461,0.0041432567,1.46E-05,0.38961926,0.4486558,0.006413296,3.95E-05,0.43765217,0.46403483,2.81E-22,2.08E-22,0.6253418,8.04E-14,0.82617795,2.56E-06,1.01E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.75302655,0.7478707,0.007084578,9.58E-05,0.38159412,0.46982324,7.50E-05,4.20E-09,0.34851477,0.4641461,0.0002643542,5.95E-08,0.38961926,0.4486558,0.00025359582,6.18E-08,0.43765217,0.46403483,3.21E-22,2.13E-22,0.6272106,4.59E-09,0.67952716,9.29E-06,3.66E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3
0.21833067,0.2860312,7.56E-05,3.81E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266304,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.28214547,0.07856138,0.2012633,0.14050071,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826661,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,1
0.2228282,0.28709584,7.50E-05,3.76E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266304,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.35784027,0.44783235,0.20384091,0.1402787,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826662,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,1
0.25050145,0.19339155,1.78E-05,1.81E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266286,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.0011976792,0.0008201381,0.03782567,0.048368942,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,9.93E-10,9.50E-19,0.43765217,0.46403483,9.28E-17,3.43E-15,0.00036638172,9.62E-15,0.0001129611,2.58E-08,9.44E-15,0.43570697,0,0.4486267,0.00047588896,1.72E-09,2.08E-17,2.84E-18,0.58125275,0.47003502,0
0.70512956,0.40780017,0.25049707,0.1273385,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826661,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,1
0.2181425,0.23974138,7.42E-05,3.75E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826629,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.46684557,0.25963283,0.21432634,0.1313307,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266476,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4
0.4711402,0.542854,0.21269175,0.13166897,0.38159412,0.46982324,0.020438112,0.00031119856,0.34851477,0.4641461,0.015458454,0.00020328962,0.38961926,0.4486558,0.01405159,0.00018973961,0.43765217,0.46403483,3.32E-22,4.68E-22,0.33167383,8.16E-12,0.42003435,7.49E-06,2.95E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.38968584,0.4506304,0.0059337127,0.000106652806,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266566,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,3
0.46937576,0.56957614,0.21359076,0.1314842,0.38159412,0.46982324,0.036631364,0.0009996827,0.34851477,0.4641461,0.01788792,0.0002722092,0.38961926,0.4486558,0.013792034,0.00018279474,0.43765217,0.46403483,1.07E-21,1.65E-21,0.33669135,4.55E-13,0.44256765,5.33E-06,2.10E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.24731007,0.35889804,1.49E-05,1.48E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826632,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.4980424,0.46869364,0.2139948,0.13140091,0.38159412,0.46982324,2.73E-05,5.54E-10,0.34851477,0.4641461,0.01056517,9.50E-05,0.38961926,0.4486558,0.01447751,0.0002014164,0.43765217,0.46403483,6.23E-22,1.03E-21,0.36704773,4.45E-09,0.3648834,1.64E-05,6.43E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.0046863705,0.001080419,0.05017721,0.06262596,0.3540216,0.39511582,0.32390118,0.20604776,0.3165136,0.37940532,0.32251844,0.24077015,0.35694414,0.36779782,0.29803917,0.23606004,0.43740955,0.46377468,1.85E-18,2.39E-18,0.005130678,3.12E-17,0.00097310136,1.84E-09,1.64E-16,0.5471069,0.19496398,0.5564948,0.00030025918,0.38299063,0.2041685,0.20406267,0.66548747,0.57362396,0
0.21693596,0.2941547,7.58E-05,3.78E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826631,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.0036138098,0.002025695,0.15663247,0.47104743,0.4933031,0.9199303,0.98820376,0.72759,0.4747729,0.95279485,0.9984137,0.8480938,0.5365315,0.967413,0.9985691,0.9583039,0.82180566,0.9698909,0.15408163,0.20408164,0.0020778899,0.23129252,0.0003244128,0.06241002,0.23469388,0.9496717,0.9151592,0.96735024,0.0011247386,0.99480814,0.5695894,0.9581177,0.895864,0.9702221,0
0.3156231,0.10724095,0.0056257294,0.00010767482,0.38159412,0.46982324,8.18E-08,4.99E-15,0.34851477,0.4641461,0.00019909606,3.37E-08,0.38961926,0.4486558,0.00031393766,9.47E-08,0.43765217,0.46403483,4.32E-21,9.69E-13,0.2153103,0.00023748295,0.076986164,0.00021822372,0.00085827895,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3
0.7464045,0.82989305,0.0070911627,9.57E-05,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826656,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,3
0.4582188,0.56429,0.21350002,0.13150294,0.38159412,0.46982324,0.007370145,4.05E-05,0.34851477,0.4641461,0.013466139,0.00015426565,0.38961926,0.4486558,0.013232539,0.00016826487,0.43765217,0.46403483,4.30E-22,8.17E-22,0.3277113,8.00E-13,0.4382611,5.68E-06,2.24E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.74060994,0.52928793,0.0080974,7.91E-05,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266554,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,3
0.21276069,0.15937847,7.58E-05,4.00E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266286,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.72271943,0.33907437,0.0070842886,9.57E-05,0.38159412,0.46982324,1.37E-06,1.40E-12,0.34851477,0.4641461,0.00016984378,2.45E-08,0.38961926,0.4486558,0.00021662193,4.51E-08,0.43765217,0.46403483,1.25E-22,1.34E-19,0.60911685,1.85E-05,0.3080942,4.69E-05,0.00018447217,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3
0.722197,0.6097193,0.24306914,0.122027636,0.38159412,0.46982324,2.61E-07,5.06E-14,0.34851477,0.4641461,0.0035344386,1.06E-05,0.38961926,0.4486558,0.006150912,3.64E-05,0.43765217,0.46403483,1.58E-22,1.39E-22,0.5849917,1.02E-07,0.53907275,1.59E-05,6.24E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.33220744,0.13353656,0.18446462,0.13428587,0.38159412,0.46982324,0.00056765357,2.40E-07,0.34851477,0.4641461,0.016671667,0.00023645096,0.38961926,0.4486558,0.020502388,0.00040393922,0.43765217,0.46403483,1.23E-20,4.10E-15,0.20913748,0.00013629241,0.08963901,0.0001767891,0.0006953463,0.43570697,1.97E-15,0.4486267,0.31053168,4.88E-08,0.3503546,2.31E-15,0.58125275,0.47003502,5
0.0011925338,0.00056048995,0.011919796,0.00040862442,0.38159412,0.46982324,0.012113339,0.00010931601,0.34851477,0.4641461,0.020085726,0.00034320855,0.38961926,0.4486558,0.016704068,0.00026813382,0.43765217,0.46403483,8.66E-19,6.79E-17,0.00024238606,3.05E-16,0.00011399229,1.68E-08,6.38E-16,0.43570697,0.00037034875,0.4486267,0.0003952111,0.016641155,0.017607844,0.00026808173,0.58125275,0.47003502,0
0.72657037,0.96662587,0.24442193,0.12143083,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.982665,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4
0.00017778508,0.0003937466,0.013939981,0.004411988,0.38159412,0.4698309,0.003128333,0.00014512689,0.34851557,0.47224763,0.009186061,0.0013390086,0.38967714,0.5137263,0.11139933,0.023693228,0.4386263,0.4731969,3.20E-21,3.67E-18,0.0001388253,2.89E-16,0.00015948548,1.25E-08,7.14E-16,0.43570697,1.81E-18,0.4486267,0.0002845487,1.72E-09,0.017626109,3.01E-18,0.58125275,0.47003502,0
0.31362814,0.16849159,0.005278873,0.0001082969,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266554,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,3
0.0013041162,0.0016150745,0.008242108,0.0007784416,0.38159412,0.46982324,0.0023375908,4.08E-06,0.34851477,0.46418342,0.030181175,0.0008184664,0.3896163,0.44638085,0.03056455,0.0011046253,0.43774563,0.48209924,2.77E-17,2.82E-17,0.0013035033,2.19E-17,0.0017262783,7.64E-10,1.69E-17,0.43570694,0.00015412059,0.4306017,0.0015224962,0.0037855147,0.039789952,0.00047939166,0.58126944,0.50635874,0
0.4216637,0.35807675,0.21059112,0.1394425,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266613,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,1
0.25567886,0.27409986,1.53E-05,1.50E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826629,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.35725358,0.3482622,0.18326136,0.13424768,0.38159412,0.46982324,5.30E-05,2.09E-09,0.34851477,0.4641461,0.01248181,0.0001325373,0.38961926,0.4486558,0.017155088,0.00028280882,0.43765217,0.46403483,5.15E-21,2.82E-21,0.21441695,3.28E-08,0.23220271,2.97E-05,0.00011699902,0.43570697,2.32E-16,0.4486267,0.8045993,1.37E-07,0.3503546,1.81E-14,0.58125275,0.47003502,5
0.73504007,0.60794204,0.0070921434,9.57E-05,0.38159412,0.46982324,3.67E-05,1.00E-09,0.34851477,0.4641461,0.00030943396,8.15E-08,0.38961926,0.4486558,0.00026721944,6.86E-08,0.43765217,0.46403483,8.09E-23,1.16E-22,0.6197177,1.70E-07,0.5530324,1.64E-05,6.44E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3
0.00018001851,0.00064237503,0.033951994,0.041459657,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,1.78E-08,1.62E-20,1.54E-05,8.23E-08,2.63E-17,0.43570697,0,0.4486267,5.32E-05,0,2.08E-17,0,0.58125275,0.47003502,0
0.76975375,0.8130538,0.008090375,7.82E-05,0.38159412,0.46982324,3.57E-08,9.48E-16,0.34851477,0.4641461,0.000138411,1.63E-08,0.38961926,0.4486558,0.0002485507,5.94E-08,0.43765217,0.46403483,9.11E-23,9.10E-23,0.73878264,3.59E-10,0.8414068,5.91E-06,2.33E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3
0.70483863,0.6097862,0.24980246,0.12765475,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266613,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,1
0.7368293,0.44132945,0.008055655,7.93E-05,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266554,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,3
0.42292175,0.51375806,0.21251668,0.1317041,0.38159412,0.46982324,0.00787421,4.62E-05,0.34851477,0.4641461,0.015043082,0.0001925115,0.38961926,0.4486558,0.014377636,0.00019864702,0.43765217,0.46403483,9.34E-22,1.36E-21,0.29749724,1.47E-10,0.39720055,1.05E-05,4.12E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.7201663,0.94875985,0.24453864,0.12137859,0.38159412,0.46982324,4.21E-06,1.32E-11,0.34851477,0.4641461,0.0047063264,1.88E-05,0.38961926,0.4486558,0.0065116473,4.07E-05,0.43765217,0.46403483,9.33E-22,4.12E-22,0.5830958,6.42E-15,0.8439128,1.93E-06,7.59E-06,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.21975033,0.30324632,7.60E-05,3.84E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826631,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
