H_L0.1_weight,H_L0.01_weight,H_L0.01_mean,H_L0.01_variance,HH_L3_covariance,HH_L3_pcc,HH_L1_std,HH_L1_radius,HH_L1_covariance,HH_L1_pcc,HH_L0.1_std,HH_L0.1_radius,HH_L0.1_covariance,HH_L0.1_pcc,HH_L0.01_std,HH_L0.01_radius,HH_L0.01_covariance,HH_L0.01_pcc,HH_jit_L3_variance,HH_jit_L1_variance,HH_jit_L0.1_weight,HH_jit_L0.1_variance,HH_jit_L0.01_weight,HH_jit_L0.01_mean,HH_jit_L0.01_variance,HpHp_L1_pcc,HpHp_L0.1_radius,HpHp_L0.1_pcc,HpHp_L0.01_weight,HpHp_L0.01_std,HpHp_L0.01_magnitude,HpHp_L0.01_radius,HpHp_L0.01_covariance,HpHp_L0.01_pcc,type
0.32743582,0.11901736,0.18291016,0.13425535,0.38159412,0.46982324,0.0038809509,1.12E-05,0.34851477,0.4641461,0.020613454,0.0003614803,0.38961926,0.4486558,0.022232495,0.00047498898,0.43765217,0.46403483,3.88E-21,1.92E-13,0.20152235,0.00020841442,0.079230376,0.00020791405,0.0008177406,0.43570697,2.09E-15,0.4486267,0.2744352,5.71E-08,0.3503546,3.16E-15,0.58125275,0.47003502,5
0.3076786,0.0960171,0.0054273927,0.00010798429,0.38159412,0.46982324,4.90E-07,1.79E-13,0.34851477,0.4641461,0.00024288305,5.02E-08,0.38961926,0.4486558,0.00034277944,1.13E-07,0.43765217,0.46403483,4.62E-21,3.48E-11,0.19443445,0.00035343392,0.06650803,0.00026017416,0.001023227,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3
0.4198772,0.5324922,0.21326795,0.13155182,0.38159412,0.46982324,1.36E-05,1.39E-10,0.34851477,0.4641461,0.008259792,5.80E-05,0.38961926,0.4486558,0.013372867,0.00017185263,0.43765217,0.46403483,3.68E-22,7.96E-22,0.3020629,1.22E-11,0.41311902,7.85E-06,3.09E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.43561634,0.37556475,0.005695131,0.00010771349,0.38159412,0.46982324,3.48E-06,9.04E-12,0.34851477,0.4641461,0.000491296,2.05E-07,0.38961926,0.4486558,0.00068854325,4.56E-07,0.43765217,0.46403483,3.53E-21,4.35E-21,0.31809476,4.35E-08,0.27290687,2.71E-05,0.00010651419,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3
0.7403438,0.7901532,0.0070958,9.57E-05,0.38159412,0.46982324,8.88E-07,5.87E-13,0.34851477,0.4641461,0.00019877154,3.36E-08,0.38961926,0.4486558,0.0002519418,6.10E-08,0.43765217,0.46403483,1.63E-22,1.76E-22,0.6213254,1.04E-09,0.719078,7.56E-06,2.97E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3
0.22448915,0.22680545,7.48E-05,3.75E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826629,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.32787102,0.15298156,0.0051167114,0.00010812735,0.38159412,0.46982324,0.00053463696,2.13E-07,0.34851477,0.4641461,0.0013732606,1.60E-06,0.38961926,0.4486558,0.0010431658,1.05E-06,0.43765217,0.46403483,1.04E-20,7.25E-18,0.18062285,8.30E-05,0.099948965,0.00014869706,0.00058487087,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3
0.7195007,0.9581647,0.24439155,0.12144439,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.982665,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4
0.7201262,0.6722436,0.24318,0.121979184,0.38159412,0.46982324,0.0003467841,8.96E-08,0.34851477,0.4641461,0.0072690453,4.50E-05,0.38961926,0.4486558,0.006828039,4.48E-05,0.43765217,0.46403483,5.22E-22,4.52E-22,0.58279556,1.92E-08,0.5946342,1.22E-05,4.79E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.0013733442,0.0018022887,0.036740474,0.100135826,0.38158575,0.43482396,0.011484709,0.00012013173,0.34850323,0.41893968,0.011782115,0.00015169744,0.38965306,0.5596913,0.010824387,0.0001585108,0.43770275,0.5303515,1.35E-17,2.25E-17,0.000406562,5.30E-17,0.00039545688,4.65E-09,5.34E-17,0.38815847,0.00016369336,0.55965495,0.0013710484,0.010783618,0.02871894,0.00015848,0.5812942,0.53560853,0
0.0011833531,0.0015020514,0.007807698,0.0007290611,0.38159412,0.46982324,4.21E-06,0.00019246996,0.34851477,0.46415362,0.016789906,0.00057687645,0.38967618,0.50454754,0.029720128,0.0010742634,0.4379153,0.51575875,1.75E-18,2.19E-18,0.0012324409,5.96E-18,0.0015929192,8.48E-10,6.19E-18,0.43570697,1.35E-05,0.44860932,0.0013871143,0.002011302,0.040372994,0.00041837606,0.58125055,0.4605233,0
0.43048725,0.60521585,0.21330267,0.1315439,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266506,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4
0.40813518,0.2277795,0.0057343896,0.00010751232,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266554,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,3
0.43178314,0.6051854,0.21285763,0.13163425,0.38159412,0.46982324,0.00016355627,1.99E-08,0.34851477,0.4641461,0.011690869,0.0001162724,0.38961926,0.4486558,0.013137581,0.00016585857,0.43765217,0.46403483,5.58E-22,5.74E-22,0.29961458,5.89E-19,0.4686059,1.28E-06,5.05E-06,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.79892445,0.84630346,0.008112864,7.76E-05,0.38159412,0.46982324,7.71E-06,4.43E-11,0.34851477,0.4641461,0.0001916926,3.13E-08,0.38961926,0.4486558,0.0002510834,6.06E-08,0.43765217,0.46403483,6.14E-23,8.05E-23,0.77528274,1.25E-10,0.87866336,5.12E-06,2.01E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3
0.711522,0.9939212,0.24434705,0.12146417,0.38159412,0.46982324,0.0046859905,1.64E-05,0.34851477,0.4641461,0.009808162,8.18E-05,0.38961926,0.4486558,0.0075151618,5.43E-05,0.43765217,0.46403483,7.59E-23,9.90E-23,0.5877182,1.85E-19,0.8834145,6.48E-07,2.55E-06,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.25479802,0.33663592,1.52E-05,1.52E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266304,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.7147514,0.6518932,0.24353024,0.12182505,0.38159412,0.46982324,0.00542105,2.19E-05,0.34851477,0.4641461,0.00956663,7.79E-05,0.38961926,0.4486558,0.0071231406,4.88E-05,0.43765217,0.46403483,8.38E-23,1.16E-22,0.58511764,3.33E-08,0.57746685,1.32E-05,5.21E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.22755466,0.3090629,7.30E-05,3.70E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266315,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.47029477,0.34616396,0.21427244,0.13134116,0.38159412,0.46982324,0.0003615813,9.74E-08,0.34851477,0.4641461,0.01313816,0.00014684263,0.38961926,0.4486558,0.014308655,0.00019674546,0.43765217,0.46403483,5.79E-22,1.43E-21,0.33929268,9.32E-07,0.26983684,3.74E-05,0.00014730524,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.2179588,0.28691617,7.57E-05,3.79E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266304,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.4407839,0.44557014,0.21225901,0.1317555,0.38159412,0.46982324,0.0021344621,3.39E-06,0.34851477,0.4641461,0.01730614,0.00025479065,0.38961926,0.4486558,0.015538797,0.00023202879,0.43765217,0.46403483,8.66E-22,9.32E-22,0.31316283,1.19E-08,0.3440861,1.88E-05,7.41E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.4592741,0.22309916,0.20984057,0.13955274,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826661,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,1
0.41366026,0.60222745,0.21258605,0.13168797,0.38159412,0.46982324,7.45E-06,4.14E-11,0.34851477,0.4641461,0.008729552,6.48E-05,0.38961926,0.4486558,0.0127709415,0.0001567303,0.43765217,0.46403483,3.67E-22,4.04E-22,0.28672612,3.29E-19,0.46571025,1.21E-06,4.77E-06,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.68295133,0.23039924,0.007042352,9.62E-05,0.38159412,0.46982324,9.13E-09,6.22E-17,0.34851477,0.4641461,0.00010389789,9.18E-09,0.38961926,0.4486558,0.0001878621,3.39E-08,0.43765217,0.46403483,2.79E-22,1.91E-13,0.5691248,8.23E-05,0.20809674,8.00E-05,0.0003148226,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3
0.38000938,0.121984966,0.0056236903,0.00010764833,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826655,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,3
0.743903,0.65882015,0.0070863897,9.58E-05,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826656,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,3
0.21382192,0.2834356,7.40E-05,3.78E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266304,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.003060168,0.0010214526,0.04422555,0.0445047,0.33654127,0.36403978,0.315243,0.26936045,0.3020049,0.35557425,0.31339562,0.30463925,0.3425886,0.34394473,0.27682158,0.2734365,0.43123618,0.45726356,1.27E-17,1.33E-17,0.0034519455,2.54E-17,0.0007310958,2.52E-09,1.60E-16,0.43570697,0.16930623,0.4486267,0.00015013383,0.4278237,0.16010904,0.1771862,0.58125275,0.47003502,0
0.71769303,0.38957816,0.24317005,0.121984236,0.38159412,0.46982324,0.00010153125,7.68E-09,0.34851477,0.4641461,0.0064111697,3.50E-05,0.38961926,0.4486558,0.0071248948,4.88E-05,0.43765217,0.46403483,1.12E-22,1.56E-22,0.5821959,7.86E-06,0.34458825,3.83E-05,0.00015068158,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.70363694,0.3671994,0.24391355,0.121657416,0.38159412,0.46982324,0.0005250831,2.05E-07,0.34851477,0.4641461,0.0075684427,4.87E-05,0.38961926,0.4486558,0.0074468856,5.33E-05,0.43765217,0.46403483,1.23E-22,5.86E-22,0.5771133,1.10E-05,0.3257895,4.18E-05,0.00016460949,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.7299429,0.9396774,0.24465655,0.12132548,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.982665,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4
0.44965547,0.42586648,0.21209025,0.13178773,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826648,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4
0.25112316,0.24774212,1.63E-05,1.65E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826629,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.00056476856,0.00063920155,0.016825728,0.009827234,0.38159412,0.46982324,0,5.63E-11,0.34851477,0.4641461,7.03E-06,5.22E-05,0.38961926,0.44865584,0.043354176,0.0043869857,0.43795776,0.4807476,1.79E-21,2.38E-18,0.00036166544,1.31E-15,0.0002106722,0.0019378051,0.0075979084,0.43570697,1.81E-18,0.4486267,0.00021651691,1.40E-09,0.009929078,1.90E-18,0.58125275,0.47003502,0
0.2509913,0.29042897,1.51E-05,1.46E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.982663,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.4712573,0.3831927,0.21290296,0.13162492,0.38159412,0.46982324,0.00077745947,4.50E-07,0.34851477,0.4641461,0.012174897,0.00012609956,0.38961926,0.4486558,0.01413378,0.00019196574,0.43765217,0.46403483,4.42E-22,5.35E-22,0.33061817,2.72E-07,0.29678786,3.00E-05,0.00011812853,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.45923027,0.2228029,0.21004248,0.1395233,0.38159412,0.46982324,0.021613747,0.00034802954,0.34851477,0.4641461,0.030793184,0.00080666324,0.38961926,0.4486558,0.026924966,0.00069665443,0.43765217,0.46403483,5.53E-22,7.73E-22,0.32156426,1.22E-05,0.16635856,7.81E-05,0.00030729562,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1
0.3284697,0.41107225,0.21398057,0.1388883,0.38159412,0.46982324,0.022950964,0.00039242607,0.34851477,0.4641461,0.040020894,0.0013625631,0.38961926,0.4486558,0.02936397,0.00082858413,0.43765217,0.46403483,6.25E-22,3.02E-21,0.2323448,1.07E-09,0.31277448,1.58E-05,6.22E-05,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1
0.0010773984,0.0015749986,0.008398808,0.0032808878,0.38159412,0.46982324,0.0004892888,9.48E-05,0.34851477,0.46413147,0.009494786,0.00013415268,0.3896085,0.40786055,0.0102154445,0.00015487144,0.43765494,0.46777788,1.29E-25,1.50E-19,0.0002213217,3.59E-17,0.00037278855,4.94E-09,4.90E-17,0.43569157,0.00014476117,0.40783405,0.0012924573,0.01017697,0.028314589,0.00015484134,0.581255,0.47373614,0
0.0026050746,0.0008689177,0.037459984,0.037779126,0.33450416,0.3539609,0.29531792,0.27912626,0.29886284,0.34329525,0.29216063,0.31532905,0.34197977,0.3374863,0.25318345,0.2824819,0.43833306,0.46480268,1.49E-17,1.60E-17,0.002914262,7.83E-17,0.00064281345,3.00E-09,2.60E-16,0.63066244,0.13428278,0.63618743,0.00022519736,0.36140528,0.17686927,0.14054841,0.6706343,0.65003943,0
0.45454362,0.60092086,0.21372099,0.13145773,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.982665,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4
0.21603581,0.29697937,7.42E-05,3.73E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826631,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.395408,0.33668748,0.2098699,0.13954782,0.38159412,0.46982324,0.0001231965,1.13E-08,0.34851477,0.4641461,0.019980662,0.00033962744,0.38961926,0.4486558,0.02693524,0.0006971863,0.43765217,0.46403483,1.06E-21,1.16E-21,0.2675356,1.32E-07,0.2511901,3.23E-05,0.00012712949,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1
0.74255097,0.40546486,0.008052755,7.95E-05,0.38159412,0.46982324,0.00059024454,2.60E-07,0.34851477,0.4641461,0.00031593558,8.49E-08,0.38961926,0.4486558,0.0002932895,8.27E-08,0.43765217,0.46403483,1.61E-22,1.26E-22,0.7043027,5.80E-06,0.41732556,3.13E-05,0.00012301508,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3
0.76753455,0.48906744,0.00806365,7.91E-05,0.38159412,0.46982324,0.0006227474,2.89E-07,0.34851477,0.4641461,0.00040681654,1.41E-07,0.38961926,0.4486558,0.0003138119,9.46E-08,0.43765217,0.46403483,1.96E-22,1.31E-22,0.7288184,1.53E-06,0.50440735,2.27E-05,8.94E-05,0.43570697,0,0.4486267,0,0,0.009929078,0,0.58125275,0.47003502,3
0.71577567,0.9889448,0.24404852,0.121596895,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266506,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4
0.39378998,0.12582204,0.21965785,0.13008557,0.38159412,0.46982324,8.19E-06,4.99E-11,0.34851477,0.4641461,0.0092206765,7.23E-05,0.38961926,0.4486558,0.013809266,0.00018325179,0.43765217,0.46403483,4.94E-22,1.36E-11,0.28963196,0.0002326733,0.10053886,0.00017178731,0.0006756752,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.4655075,0.58741724,0.21534288,0.13110752,0.38159412,0.46982324,0.0005492458,2.25E-07,0.34851477,0.4641461,0.01036862,9.15E-05,0.38961926,0.4486558,0.012641742,0.00015357514,0.43765217,0.46403483,5.61E-22,1.17E-21,0.34461805,2.46E-14,0.46015,3.84E-06,1.51E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.7137242,0.75980175,0.25023952,0.12745573,0.38159412,0.46982324,0.0142399315,0.00015106775,0.34851477,0.4641461,0.010705996,9.75E-05,0.38961926,0.4486558,0.007042085,4.77E-05,0.43765217,0.46403483,1.10E-22,1.22E-22,0.5817509,8.27E-10,0.6751935,7.82E-06,3.08E-05,0.43570697,0,0.4486267,0,0,0.35886526,0,0.58125275,0.47003502,1
0.42383966,0.6040273,0.21327622,0.13154864,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266506,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,4
0.22458905,0.2619986,7.41E-05,3.74E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.982663,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
0.6682659,0.84144723,0.007083553,9.58E-05,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266566,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,3
0.0043360097,0.001977379,0.1029964,0.3138152,0.46713558,0.5484929,0.92688346,0.714539,0.46448252,0.5472799,0.88351214,0.7492849,0.61957127,0.61550677,0.61077374,0.38615653,0.8111626,0.706012,1.51E-19,4.02E-19,0.0048441226,3.06E-18,0.0021616304,8.69E-05,0.00034780952,0.28788874,0.8166935,0.12877654,0.0025240579,0.9075841,0.31841168,0.7973964,0.5213118,0.07511609,0
0.7227223,0.9391959,0.24515437,0.121101394,0.38159412,0.46982324,0.0015302604,1.74E-06,0.34851477,0.4641461,0.008420011,6.03E-05,0.38961926,0.4486558,0.0069372044,4.62E-05,0.43765217,0.46403483,6.05E-23,1.24E-22,0.598859,2.06E-14,0.8375175,2.19E-06,8.62E-06,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.0028985816,0.003439213,0.047419757,0.07233578,0.38159412,0.46982324,1.39E-09,1.44E-18,0.34851477,0.4641461,9.93E-10,8.41E-19,0.38961926,0.4486558,2.82E-09,7.60E-18,0.43765217,0.46403483,5.50E-22,9.74E-22,0.0018931135,1.56E-16,0.0016119789,7.45E-09,3.40E-14,0.43570697,9.07E-19,0.4486267,0.005588728,2.80E-09,2.08E-17,7.60E-18,0.58125275,0.47003502,0
0.31657943,0.11222049,0.18095085,0.13418172,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.98266697,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,5
0.4226937,0.5152726,0.21313368,0.1315784,0.38159412,0.46982324,0.00165597,2.04E-06,0.34851477,0.4641461,0.013064006,0.0001451897,0.38961926,0.4486558,0.01415291,0.00019248574,0.43765217,0.46403483,2.99E-21,4.02E-21,0.3051266,1.11E-10,0.3995225,1.01E-05,3.99E-05,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.34347305,0.13720435,0.18358931,0.13426697,0.38159412,0.46982324,0.0003986178,1.18E-07,0.34851477,0.4641461,0.01603304,0.00021868291,0.38961926,0.4486558,0.020215796,0.0003927252,0.43765217,0.46403483,2.48E-21,2.02E-15,0.21325096,0.00012604611,0.09166156,0.00017187733,0.00067603076,0.43570697,1.04E-15,0.4486267,0.31754526,7.26E-08,0.3503546,5.10E-15,0.58125275,0.47003502,5
0.3572925,0.089788765,0.21965916,0.13008326,0.38159412,0.46982324,0.00024397954,4.43E-08,0.34851477,0.4641461,0.013740391,0.0001606132,0.38961926,0.4486558,0.016920688,0.00027513324,0.43765217,0.46403483,2.95E-20,1.21E-08,0.26100853,0.0005167403,0.07175663,0.00025796733,0.0010145494,0.43570697,0,0.4486267,0,0,0.3503546,0,0.58125275,0.47003502,4
0.36039707,0.32355934,0.1832434,0.13424894,0.38159412,0.46982324,0.014675003,0.0001604399,0.34851477,0.4641461,0.018058639,0.00027742976,0.38961926,0.4486558,0.017758759,0.0003030626,0.43765217,0.46403483,1.95E-21,1.43E-21,0.21943493,1.48E-07,0.21572025,3.73E-05,0.00014675342,0.43570697,4.64E-16,0.4486267,0.7474566,1.40E-07,0.3503546,1.91E-14,0.58125275,0.47003502,5
0.22195834,0.29748937,7.46E-05,3.76E-06,0.38159412,0.46982324,0,0,0.34851477,0.4641461,0,0,0.38961926,0.4486558,0,0,0.43765217,0.46403483,0,0,0,0,0,0.9826631,0,0.43570697,0,0.4486267,0,0,2.08E-17,0,0.58125275,0.47003502,2
